MEDIO;SOPORTE;URL;TIPO DE MENSAJE;CONTENIDO A ANALIZAR;INTENSIDAD;TIPO DE ODIO;TONO HUMORISTICO;MODIFICADOR;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15
ABC ;TWITTER;URL_092cce39;COMENTARIO;"en la cuesta abajo inacabable por la que se desliza  espaï½ï½a es preocupante leer cï½mo una ministra de defensa (es miembro de gobierno con integrantes que atacan pluralidad de valores) ""defiende""valores ï½ticos y morales de s.m.el rey mas no critica a quienes los andan cuestionando.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5c02b7d5;COMENTARIO;pero hay fiscalï½ï½a! no me j......hay!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_71171168;COMENTARIO;pedir perdï½n no,llorar sï½ï½, plaï½ï½ideras de espaï½ï½a uniros,os hacen la competencia.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5149fbab;COMENTARIO;ÃÂ sois analfabetos los periodistas ? presidentes asesinados, quema de washington por los britï½nicos, guerra de secesiï½n, etc etc. ?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_701fd7c3;COMENTARIO;[USUARIO_OFUSCADO] menudos sinverguenzas todos bien pagados. que se encierre ï½l;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0a752fa0;COMENTARIO;entonces en sanidad y colegios que se accede mediante oposiciï½n siendo mayoritariamente mujeres exijo discriminaciï½n positiva para los hombres, nos hemos vuelto loco... al igual que prefieren un mï½dico que hable catalï½n a otro mejor cualificado aunque no hable catalï½n...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8308e1de;COMENTARIO;esa que sale con los pechos al aire, se podia haber puesto el jersey. menudo crako;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e6459536;COMENTARIO;ÃÂÃÂÃÂviva la navidad!!!..tenemos lo que nos merecemos. somos los mï½s listos. priorizamos las fiestas a la salud. ahora todos en casa.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f8dea687;COMENTARIO;ÃÂcï½mo hacen otros paises p/cobrar menos impuestos? es q los pobres allï½ï½ agonizan muertos de hambre, y  sï½lo viven los ricos,o es que se puede administrar un estado con menos impuestos? por ej., hong kong tiene bajos impuestos, alto empleo, y buen nivel de vida.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e204edce;COMENTARIO;la mayorï½ï½a de los que pagamos impuestos lo harï½ï½amos tambiï½n si pudiï½ramos.hay que criticar al que pide que suban los impuestos y luego defraudan.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9e483965;COMENTARIO;la solidaridad no estï½ bien vista por todos. la realidad siempre supera a la ficciï½n.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d48fdad2;COMENTARIO;una demente sociï½pata;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_52e51de8;COMENTARIO;los han echado del partido?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1e078498;COMENTARIO;quï½ buena idea pablo! se pueden utilizar para arreglar la calefacciï½n del nuevo hospital zendal que a las 12 se ha quedado sin calefacciï½n y lleva dï½ï½as con goteras. por cierto, estï½n pidiendo mantas. de eso no hablamos?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5aaa78a3;COMENTARIO;pero los demï½s a casita a las 23.00...;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_84f00af7;COMENTARIO;[USUARIO_OFUSCADO] medidas excepcionales urgentes! eso si, a partir del dia 7, que no hace falta correr demasiado. las vacunas si eso, tambiï½n para despuï½s de fiestas que estamos todos de vacaciones y el virus tambiï½n;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_03221be1;COMENTARIO;cada dia estï½n peor estos politicos, mï½s  vale no creer a ninguno.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3bae21a0;COMENTARIO;no como aquï½ï½ que el gobierno les protege, apaï½ï½ados vamos con la nueva ley.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_60e53629;COMENTARIO;[USUARIO_OFUSCADO] madrizuela;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c967a159;COMENTARIO;para la banda de opinadores que no tienen ni puta idea: la urna se subasta, lo que se recauda es lo que financia los regalos a los niï½ï½os.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_9533d705;COMENTARIO;[USUARIO_OFUSCADO] lo que ha hecho arrimadas es recuperar un poco lo que era ciudadanos;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_5ee40bfb;COMENTARIO;[USUARIO_OFUSCADO] por mi todos al trullo en aislamiento u tres o cuatro aï½ï½os de carcel;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_bc6fde39;COMENTARIO;[USUARIO_OFUSCADO] supongo que a los responsables les aplicarï½n delito contra la salud pï½blica y organizaciï½n criminal, deberï½ï½an hacerse cargo de los posibles tratamientos por contagio, y en caso de que alguno derive en muerte, directa o indirecta, recaiga sobre ellos toda la responsabilidad;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_364c0604;COMENTARIO;[USUARIO_OFUSCADO] pues si sigue la colau pronto no saldrï½ ni en la lista;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_0cb8cd80;COMENTARIO;[USUARIO_OFUSCADO] y por que??;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_e8db88b0;COMENTARIO;[USUARIO_OFUSCADO] yo tambiï½n lo hago, a ver si os enterï½is que estar el primero en las listas de paga con dinero;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_a44489f2;COMENTARIO;[USUARIO_OFUSCADO] un juez incompetente sin duda;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_9b30ba50;COMENTARIO;[USUARIO_OFUSCADO] claro otra forma de premiar a la delincuencia de alto standing;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_7875fea2;COMENTARIO;[USUARIO_OFUSCADO] hay que darles una paliza y dejarlos por ahï½ï½ tirados;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_7f1ed43a;COMENTARIO;[USUARIO_OFUSCADO] me parece muy bien;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_6e16da9b;COMENTARIO;[USUARIO_OFUSCADO] clamor??? donde?? hipocresia, mucha;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_e65e7289;COMENTARIO;[USUARIO_OFUSCADO] pobreza, chabolas pero con bmw en la puerta, comedor gratis para los niï½ï½os y preferï½ï½ncia para ayudas sociales, sin haber contribuido nunca. yo lo tengo claro, el que no contribuye no tiene derecho a exigir ni a recibir, eso serï½ï½a lo justo;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_937a571d;COMENTARIO;[USUARIO_OFUSCADO] al cesar lo que es del cï½sar y no hay mas;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9918229a;COMENTARIO;conozco a muchisima gente que lo ha pasado sin problema. teniendo algunas patalogias y sin tenerlas. la noticia esta en lo excepcional.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_dd1ea24b;COMENTARIO;[USUARIO_OFUSCADO] menudos dos vividores;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_c22ee9e4;COMENTARIO;[USUARIO_OFUSCADO] ÑÑÑÐ°ÑÐ½Ð¾!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_070377bd;COMENTARIO;periodismo de bar! soï½ï½s unos trolls!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_617fa3a0;COMENTARIO;estos solo aparecen para molestar chao podemos;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e61c04b1;COMENTARIO;de verdad es q no le queda nada de dignidad? es increï½ï½ble el ridiculo q estï½ haciendo cada vez q dice algo. y pensar q esta seï½ï½ora estuvo al cargo de la comunidad es increï½ï½ble;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_54695f59;COMENTARIO;el dï½ï½a que se os acabe la financiaciï½n del partido podrido a ver quï½ hacï½is, porque estï½is dejando al periï½dico al nivel de la mierda.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a4b59e21;COMENTARIO;[USUARIO_OFUSCADO] quï½ hubiera pasado si esto lo hubiese dicho ayuso?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d175b21c;COMENTARIO;estoy seguro de que kamala harris utiliza maquillaje oscuro para parecerse mï½s a una afroamericana.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b41f4aff;COMENTARIO;voy mirando a cuanto estï½n las bicis estï½ticas...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6daef4a5;COMENTARIO;que guayacojonanteputa mierda panfleto fascistairos a tomar por el culo;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f4b6de55;COMENTARIO;[USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e5abaaf9;COMENTARIO;esto es un panfleto filo_fascista en quiebra econï½mica.ya le keda poco;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3296f42e;COMENTARIO;a 2 de cada 3 lectores de  no les gusta [USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5ff29340;COMENTARIO;a 2 de cada 3 lectores del  no les gustan sus citas.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_67048df9;COMENTARIO;[USUARIO_OFUSCADO] los retrasos en administrar la vacuna por parte de las ccaa. explicaros bien, que si no parece que manipulais.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2f51a1dc;COMENTARIO;pues esto es de lo que se rï½ï½e [USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_42b3ad8a;COMENTARIO;un medio que mintiï½ y mintiï½ con el 11m, tenï½ï½a que vincular algo asï½ï½, luego sale [USUARIO_OFUSCADO] y trata de ir de digna. tienen mucha responsabilidad a sus espaldas, son cï½mplices del blanqueo. nunca estï½n en el lado correcto.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e76a0a36;COMENTARIO;eso mï½s bien os pasa a vosotros con vuestra [USUARIO_OFUSCADO] y [USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_75ea9c0f;COMENTARIO;el pie de foto, es digno de vosotros, madre mï½ï½a de mi vida, cada vez peor. orgullosa [USUARIO_OFUSCADO] ?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_140afb71;COMENTARIO;"que mala suerte que yo no pasara por al lado de ellos cuando estaban pegandole,diarreas aguadas les entrarian na mas verme.
me cago en to los muer.......";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_79fc6ea8;COMENTARIO;canta hermoso qwp;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a81361a2;COMENTARIO;la vergï½ï½enza del enchufismo;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7bb56191;COMENTARIO;como se pongan a hacer reciclaje llega verano y sigue la basura sin recogerse.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_947a7cb1;COMENTARIO;podemos es lo que es. un partido que va contra todo lo que sea privado, excepto lo que es suyo, y que se aprovecha de la miseria para alcanzar sus objetivos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5e982d31;COMENTARIO;a ver para cuando una de mahoma.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0f90348b;COMENTARIO;esto es acojonante;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fde9c40e;COMENTARIO;y desde siempre;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_31e7e739;COMENTARIO;para eso hay que tener vacunas;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_952deb4b;COMENTARIO;lo que no puedo entender es como pagando los impuestos que pagamos los espaï½ï½oles podemos estar tan jodidos y lugares donde se pagan menos impuestos estï½n mejor que nosotros. tenemos unos gestores pï½simos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8c713290;COMENTARIO;eso sin vacunas es un parche.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9fbdd2de;COMENTARIO;sr. becario de , a ver si distinguimos entre un hecho noticiable y un chascarrillo con ï½nimo de polemizar. es tal la cantidad de basura sin recoger por la nevada, que la gente la ha dejado como ha podido. y eso ha ocurrido en ayuntamientos del pp, psoe, podemos...;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_008e3c86;COMENTARIO;[USUARIO_OFUSCADO] los detectores siempre han estado prohibidos, pero los avisadores no, es como si tu te escribes en una libreta donde estan los radares;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d3ac890b;COMENTARIO;don [USUARIO_OFUSCADO] ya tiene tema para toda la semana;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_73580ed5;COMENTARIO;ahogados nosotros los ciudadanos que tenemos que trabajar (ya eso es suerte) y luego dejarnos todo el salario(que es poco) en la luz (recibo lleno de impuestos) impuesto del agua, los alquileres por las nubes y la comida ni le cuento;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_18305fd6;COMENTARIO;ÃÂy eso era el misterio? sois patï½ticos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_da3ad518;COMENTARIO;sigue siendo terrorista.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_818711ef;COMENTARIO;[USUARIO_OFUSCADO] que vergï½ï½enza, que cachondeo, y que escï½ndalo es esto? tantos muertos, tanto prohibir que se abre los restaurantes, y que no podemos juntarnos con nuestros familiares,y los sin vergï½ï½enzas se rien de nosotros;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_6e090dda;COMENTARIO;[USUARIO_OFUSCADO] sin vergï½ï½enzas, mal nacidos, ojalï½ os pase lo peor ;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_8c4de9ea;COMENTARIO;[USUARIO_OFUSCADO] mal nacido, sin vergï½ï½enza, chulo de mierda ;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e2fd9c42;COMENTARIO;en realidad, ÃÂ«alquilanÃÂ» los hospitales privados. que ya podï½ï½an haberlo hecho un poquito antes, aunque hubiese sido mejor gastar ese dinero en dotar de mï½s medios a los pï½blicos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_53ee6abb;COMENTARIO;verdad absoluta!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c52b1537;COMENTARIO;que no seï½is tan panfletarios e inmundos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a6f17640;COMENTARIO;[USUARIO_OFUSCADO] a seguir chupando rueda....;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_abd0a5c9;COMENTARIO;os quedan al menos tres aï½ï½os de chupar rueda...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e1cb1e5a;COMENTARIO;no pueden cambiar. siempre lo mismo. desvï½ï½o de fondos. malversaciï½n. actos delictivos. prebendas. favores. nos lo repartimos. esto para ti, esto para mi. sobres bajo cuerda. concesiones amaï½ï½adas. delincuentes.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d1b5c164;COMENTARIO;menuda mierda de gestiï½n. de [USUARIO_OFUSCADO] y , sobre todo, de el gran [USUARIO_OFUSCADO] . lamentable. todo parece sacado de la escena del camarote de los hermanos marx - ÃÂy dos huevos duros!, o de una siniestra pelï½ï½cula de miedo de anibal lecter.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6eb43387;COMENTARIO;ÃÂ1/3! faltan pues 2/3 y ha pasado ya mï½s de una semana de lo que es no otra cosa que una nevada, avisada y advertida . patï½tico. que sï½per gestiï½n del Ã¢ÂÂexcmo.Ã¢ÂÂ alcalde [USUARIO_OFUSCADO] para llorar.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_40269049;COMENTARIO;el inmundo.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_63414cfb;COMENTARIO;chaquetero.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_bb620080;COMENTARIO;chusma.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e2e1f906;COMENTARIO;es murcia...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0f2e833c;COMENTARIO;en murcia pasan estas cosas. es murcia.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_cc14905f;COMENTARIO;un jeta. y un sinvergï½ï½enza.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_771de137;COMENTARIO;cuanta golferï½ï½a y cuanta mierda llena este paï½ï½s.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8a99236a;COMENTARIO;[USUARIO_OFUSCADO] delincuencia organizada, tutelada, alabada y admitida. de cuello blanco.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0a63d8d7;COMENTARIO;yo acabo de desconectar para que no cuenten conmigo. que jeta. yo Ã¢ÂÂpasaba por aquï½ï½Ã¢ÂÂ. con estos, ni agua.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fc4e8b39;COMENTARIO;y encima no paga a hacienda los impuestos.vaya dirigentes del barcelona,a la cï½rcel tenï½ï½an que ir.500 millones por darle 4 patadas a una pelota.que vergï½ï½enza.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e99ec005;COMENTARIO;ya solo falta montar en globo...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_cd594dc0;COMENTARIO;que si, un acto irresponsable, en vez de desalojar a la gente creo que serï½ï½a mejor acordonar la zona y que hagan cuarentena allï½ï½ dentro, si se ve que la gente no respeta siempre se puede usar a la policï½ï½a para controlar el aforo, en vez de proteger el chalet del coletas.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1df807ff;COMENTARIO;suerte siendo una cobaya humana, hasta que no pase unos aï½ï½itos harï½ todo lo que pueda para no ponerme esa mierda que no estï½ probada a largo plazo.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c41ce018;COMENTARIO;el pajarito azul no es tan azul, ya tardan en cambiar al color rojo como buenos comunistas totalitarios, la censura a llegado para quedarse, que una red social pueda suspender la cuenta del presidente de ee.uu es de risa, eso si, la cuenta de [USUARIO_OFUSCADO] no la tocan...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_23250d6f;COMENTARIO;claro, se sabe que el virus es mï½s letal a partir de las 20.00, todo el mal es la hostelerï½ï½a, pero poco se habla de los distintos centros educativos y los chavales que quedan entre ellos, los idiotas que se saludan como si nada en mitad del pasillo del mercadona...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0b36f050;COMENTARIO;de mal en peor... y nadie dice nada;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5b208b0b;COMENTARIO;[USUARIO_OFUSCADO] abc nose ni como aï½n subsiste.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fb57114c;COMENTARIO;gratis?????;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9f2c1550;COMENTARIO;podrias poner en que colegio a sucedido;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e20afbf2;COMENTARIO;que desastres los colegios y institutos en bcn, nose donde dan los titulos de docencia. donde estaban los tutores de este chico con autismo para protegerle de estas putas basuras;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_dcf68333;COMENTARIO;casi que nos ponemos la vacuna nosotros solos. con la de gente que hay (farmaceuticos,veterinarios,estudiantes,etc etc etc;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b0041251;COMENTARIO;el problema la falta de profesionalidad de todos los partidos politicos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e786f056;COMENTARIO;bueno ni que fuera nuevo esto!!! jajajaj, siempre ha sido asi no en los mozos solo,en policia nac, tambien. en todas las fisicas baremos mucho mas bajos y mas cosas. y no se ve a ninguna femina quejarse.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1993de6d;COMENTARIO;"solo teneis que mirar baremos para acceso a promociones, si un hombre por poner un ej para tener un 10 ha de hacer 1km en 4 mnt, una mujer en 6mnt. y asi todo.
viva la igualdad";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ef17f80a;COMENTARIO;"si esque no se puede ser mas garrulos!!!
paï½ï½s de analfabetos";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e3846c47;COMENTARIO;estos no quieren currar ni uno, da igual nieve que 40 grados. a vivir del cuento y de las ayudas sociales.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c72c4a6c;COMENTARIO;el unico que le salva la vida el colchon inchable...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8f0609cf;COMENTARIO;"para julio unos 12 m con suerte. esta claro que falta mucho mas operativo y prrsonal.
farmaceuticos, ejercito, veterinarios, etc.
todos a vacunar coï½ï½o o no lo veis";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_54261c50;COMENTARIO;y supongo que a los sindicalistos de ugt, tambien los han imputado no????;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5381b9a6;COMENTARIO;"a donde llega la estupidez en este paï½ï½s!!!!
si ya se han puesto la 1 y no se ponen la 2 se habrï½ tirado la 1 y ademas tendremos menos personas vacunadas.
pensar coï½ï½o que para eso os pagamos incompetentes";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_eeaf6c37;COMENTARIO;eso es un lider!!! y no las otras ratas que se vacunaron a escondidas.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5c449376;COMENTARIO;vaya vergï½ï½enza y seguro que mas de uno se ha llenado bien los bolsillitos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_58514e2c;COMENTARIO;"en 7 aï½ï½os estara fuera.
habria que instaurar la pena de muerte para estos casos.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_80ecde99;COMENTARIO;la que nos espera para marzo!!!! hemos de mirar a inglaterra pq somos los siguientes con la cepa britanica, y con los incompetentes que tenemos dirigiendo esto pues nada a sacar la zambomba.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c35d12c9;COMENTARIO;esa fiesta es democrï½tica, los integrantes tienen la libertad de decidir.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_12b318d1;COMENTARIO;bueno, lo vamos consiguiendo, lo de venezuela estï½ mï½s cerca.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6248552a;COMENTARIO;un matrimonio de alcaldes... y luego hablamos de repï½blicas y tal.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_28cfcd5b;COMENTARIO;irlandesa?!!! jajajajajajajaja;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3ad81917;COMENTARIO;el gobierno vendiï½ndonos la moto de que le subirï½ï½a los impuestos a los mï½s ricos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_81f83438;COMENTARIO;casi es mejor ahorrarse la pasta entonces, si voy a morir igual.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ce41a9f8;COMENTARIO;en forma de reacciones adversas o en forma de efectos colaterales;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f4db2cf6;COMENTARIO;perdona????????? si a la persona que tenï½is que vigilar es al pobrecillo que lo han pegado y vigilar que a esa gentuza no se acerque nunca mï½s;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c4bc873e;COMENTARIO;el chalet hay que pagarlo!!!!!;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_cd285fd0;COMENTARIO;[USUARIO_OFUSCADO] presagio para 2021?;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_e965c156;COMENTARIO;[USUARIO_OFUSCADO] quien pone la contundencia;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_9e6cee8c;COMENTARIO;[USUARIO_OFUSCADO] es el conjuro de los necios!;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_0f31c436;COMENTARIO;[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] casado, el desgraciao!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1189fed9;COMENTARIO;seguro q no habï½ï½a personas mayores en el municipio, verdad? eso de aprovecharse del cargo para beneficio propio tiene un nombre, no?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_54599224;COMENTARIO;dan pena...;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_56b9838f;COMENTARIO;"[USUARIO_OFUSCADO] brutal ""lo de maduro"" en paï½ï½ses bajos. :)";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_de21f929;COMENTARIO;payasos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_753f8057;COMENTARIO;esos no son casos adversos, son condiciones esperadas en algunas personas: fiebre, dolor en el area de la inyecciï½n, dolor de cabeza durante las primeras 24 horas. pasa con cualquier vacuna, ÃÂo es que ustedes nunca se han vacunado? sean serios.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8b61fc79;COMENTARIO;[USUARIO_OFUSCADO] todavï½ï½a quedan dimisiones...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ec45a130;COMENTARIO;la pandemia mundial la tiene ya muy vista y le aburre.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e86a2850;COMENTARIO;la culpa no es de ï½l si no del sistema fiscal, pretender pagar impuestos como en los paï½ï½ses nï½rdicos y ni asemejarse a el sistema de allï½ï½, pues no.;0.0;;;;;;;;;;
